"";"id_usuario";"genero_usuario";"edad_usuario";"fecha_alta";"hora_alta"
"94016";1182941;"FEMALE";54;"2024-07-25";"19:13:39"
"94024";1190947;"FEMALE";47;"2024-08-12";"14:58:02"
"94042";1157120;"FEMALE";42;"2024-05-16";"19:43:11"
"94054";1191109;"FEMALE";57;"2024-08-12";"18:24:14"
"94064";1104853;"FEMALE";43;"2024-02-03";"15:06:25"
"94082";1191315;"FEMALE";43;"2024-08-13";"11:34:09"
"94105";1163610;"FEMALE";57;"2024-06-07";"19:40:20"
"94150";1149136;"FEMALE";48;"2024-04-25";"16:18:35"
"94154";1182981;"FEMALE";57;"2024-07-25";"21:16:03"
"94179";1165887;"FEMALE";43;"2024-06-12";"22:25:02"
"94205";1152788;"FEMALE";54;"2024-05-06";"17:54:08"
"94227";1192007;"FEMALE";46;"2024-08-14";"15:42:45"
"94235";1147814;"FEMALE";63;"2024-04-22";"10:54:17"
"94265";1192418;"FEMALE";49;"2024-08-15";"11:19:09"
"94299";1191933;"FEMALE";47;"2024-08-14";"14:30:56"
"94304";1190107;"FEMALE";50;"2024-08-10";"17:03:23"
"94311";1192526;"FEMALE";69;"2024-08-15";"13:23:53"
"94335";1191685;"FEMALE";47;"2024-08-13";"21:48:05"
"94356";1186727;"FEMALE";51;"2024-08-02";"17:15:04"
"94391";1183537;"FEMALE";45;"2024-07-26";"17:52:30"
"94407";1191543;"FEMALE";75;"2024-08-13";"16:51:05"
"94408";1186151;"FEMALE";51;"2024-08-01";"17:32:44"
"94431";1193418;"FEMALE";75;"2024-08-17";"10:36:00"
"94439";1126232;"FEMALE";45;"2024-03-10";"15:23:11"
"94447";1132532;"FEMALE";60;"2024-03-24";"15:50:22"
"94451";1193543;"FEMALE";52;"2024-08-17";"14:52:02"
"94455";1193585;"FEMALE";50;"2024-08-17";"15:22:06"
"94468";1117676;"FEMALE";50;"2024-02-25";"02:49:03"
"94475";1187204;"FEMALE";51;"2024-08-03";"17:34:06"
"94482";1084550;"FEMALE";54;"2024-01-02";"09:19:00"
"94490";1193719;"FEMALE";45;"2024-08-17";"17:39:06"
"94561";1194072;"FEMALE";54;"2024-08-18";"16:41:58"
"94576";1194130;"FEMALE";45;"2024-08-18";"18:41:30"
"94588";1158437;"FEMALE";54;"2024-05-20";"21:00:45"
"94590";1194186;"FEMALE";43;"2024-08-18";"22:23:35"
"94608";1087993;"FEMALE";41;"2024-01-07";"13:24:29"
"94609";1094600;"FEMALE";49;"2024-01-18";"13:07:25"
"94614";1192384;"FEMALE";48;"2024-08-15";"10:27:41"
"94620";1191304;"FEMALE";53;"2024-08-13";"11:09:23"
"94626";1193868;"FEMALE";45;"2024-08-18";"10:08:17"
"94640";1172004;"FEMALE";47;"2024-06-29";"00:25:33"
"94667";1112760;"FEMALE";58;"2024-02-16";"16:51:55"
"94677";1172035;"FEMALE";44;"2024-06-29";"12:04:41"
"94694";1105442;"FEMALE";50;"2024-02-04";"18:34:25"
"94702";1172222;"FEMALE";41;"2024-06-30";"12:13:44"
"94724";1172341;"FEMALE";50;"2024-06-30";"16:06:57"
"94727";1172377;"FEMALE";48;"2024-06-30";"16:48:13"
"94731";1158313;"FEMALE";45;"2024-05-20";"15:54:15"
"94743";1171765;"FEMALE";53;"2024-06-28";"10:34:08"
"94792";1133110;"FEMALE";45;"2024-03-25";"13:58:09"
"94806";1172592;"FEMALE";50;"2024-07-01";"13:54:50"
"94808";1168918;"FEMALE";41;"2024-06-20";"11:26:20"
"94812";1172779;"FEMALE";43;"2024-07-01";"23:45:21"
"94820";1165015;"FEMALE";54;"2024-06-10";"17:43:06"
"94831";1142769;"FEMALE";72;"2024-04-09";"14:30:50"
"94851";1168387;"FEMALE";61;"2024-06-19";"09:59:17"
"94856";1173001;"FEMALE";53;"2024-07-02";"17:35:04"
"94870";1132829;"FEMALE";54;"2024-03-24";"19:42:41"
"94884";1155762;"FEMALE";61;"2024-05-11";"16:50:45"
"94922";1160559;"FEMALE";42;"2024-05-29";"11:10:30"
"94932";1157703;"FEMALE";43;"2024-05-18";"17:18:16"
"94942";1173361;"FEMALE";46;"2024-07-03";"20:29:30"
"94946";1103924;"FEMALE";54;"2024-01-31";"20:41:53"
"94947";1166688;"FEMALE";48;"2024-06-15";"11:34:49"
"94957";1173426;"FEMALE";55;"2024-07-04";"09:23:44"
"94965";1173450;"FEMALE";41;"2024-07-04";"10:56:44"
"94966";1143185;"FEMALE";50;"2024-04-10";"13:42:15"
"94971";1155237;"FEMALE";54;"2024-05-10";"11:46:33"
"94980";1132943;"FEMALE";54;"2024-03-25";"08:19:25"
"94990";1173601;"FEMALE";54;"2024-07-04";"15:45:39"
"94991";1173610;"FEMALE";53;"2024-07-04";"16:01:14"
"95004";1173619;"FEMALE";55;"2024-07-04";"16:13:14"
"95007";1154844;"FEMALE";52;"2024-05-09";"17:05:49"
"95018";1121323;"FEMALE";45;"2024-03-03";"11:53:05"
"95032";1141999;"FEMALE";46;"2024-04-08";"01:08:34"
"95066";1147995;"FEMALE";54;"2024-04-22";"18:21:39"
"95094";1174112;"FEMALE";43;"2024-07-06";"12:39:05"
"95105";1174151;"FEMALE";49;"2024-07-06";"13:48:24"
"95108";1174160;"FEMALE";41;"2024-07-06";"13:59:24"
"95129";1174108;"FEMALE";53;"2024-07-06";"12:31:12"
"95134";1174268;"FEMALE";43;"2024-07-06";"18:21:17"
"95154";1174204;"FEMALE";49;"2024-07-06";"15:35:14"
"95165";1161536;"FEMALE";54;"2024-06-01";"10:22:51"
"95171";1174414;"FEMALE";51;"2024-07-07";"13:16:07"
"95173";1174413;"FEMALE";44;"2024-07-07";"13:14:07"
"95197";1174589;"FEMALE";49;"2024-07-07";"19:25:54"
"95198";1174323;"FEMALE";45;"2024-07-07";"09:40:03"
"95202";1157698;"FEMALE";54;"2024-05-18";"17:09:56"
"95226";1086548;"FEMALE";49;"2024-01-04";"21:13:25"
"95240";1174724;"FEMALE";51;"2024-07-08";"13:33:57"
"95248";1174362;"FEMALE";42;"2024-07-07";"11:27:55"
"95254";1174840;"FEMALE";56;"2024-07-08";"16:54:01"
"95260";1174809;"FEMALE";47;"2024-07-08";"15:48:26"
"95264";1131892;"FEMALE";45;"2024-03-23";"17:10:04"
"95277";1108714;"FEMALE";44;"2024-02-10";"16:27:53"
"95284";1099777;"FEMALE";54;"2024-01-24";"22:30:43"
"95298";1175005;"FEMALE";42;"2024-07-09";"11:25:30"
"95301";1175072;"FEMALE";52;"2024-07-09";"13:08:33"
"95303";1175091;"FEMALE";57;"2024-07-09";"13:46:19"
"95309";1175081;"FEMALE";51;"2024-07-09";"13:31:54"
"95345";1175229;"FEMALE";50;"2024-07-09";"16:30:06"
"95378";1175385;"FEMALE";79;"2024-07-10";"12:01:13"
"95401";1135208;"FEMALE";61;"2024-03-28";"20:14:06"
"95409";1175628;"FEMALE";44;"2024-07-11";"10:26:39"
"95421";1175687;"FEMALE";43;"2024-07-11";"13:12:45"
"95424";1168885;"FEMALE";41;"2024-06-20";"10:43:09"
"95432";1175837;"FEMALE";45;"2024-07-11";"17:57:36"
"95443";1169746;"FEMALE";56;"2024-06-22";"12:29:25"
"95465";1176003;"FEMALE";42;"2024-07-12";"11:33:48"
"95467";1176050;"FEMALE";41;"2024-07-12";"13:10:26"
"95501";1176120;"FEMALE";47;"2024-07-12";"15:06:32"
"95520";1108759;"FEMALE";54;"2024-02-10";"17:50:04"
"95530";1176400;"FEMALE";44;"2024-07-13";"12:11:41"
"95569";1176636;"FEMALE";43;"2024-07-13";"17:33:06"
"95572";1136309;"FEMALE";47;"2024-03-30";"00:06:33"
"95585";1176486;"FEMALE";42;"2024-07-13";"14:12:22"
"95593";1091046;"FEMALE";43;"2024-01-12";"18:08:39"
"95599";1176821;"FEMALE";42;"2024-07-14";"12:15:29"
"95607";1176832;"FEMALE";45;"2024-07-14";"12:33:08"
"95619";1176948;"FEMALE";52;"2024-07-14";"14:52:56"
"95633";1125090;"FEMALE";54;"2024-03-08";"17:45:13"
"95634";1176439;"FEMALE";44;"2024-07-13";"13:05:51"
"95644";1177029;"FEMALE";51;"2024-07-14";"16:21:35"
"95656";1159784;"FEMALE";43;"2024-05-25";"12:20:25"
"95664";1177124;"FEMALE";83;"2024-07-14";"21:11:59"
"95698";1177285;"FEMALE";44;"2024-07-15";"10:33:17"
"95704";1176705;"FEMALE";44;"2024-07-13";"22:32:50"
"95707";1177351;"FEMALE";52;"2024-07-15";"13:00:35"
"95714";1175757;"FEMALE";48;"2024-07-11";"15:41:37"
"95740";1085045;"FEMALE";44;"2024-01-02";"19:08:58"
"95745";1177574;"FEMALE";55;"2024-07-15";"16:44:13"
"95752";1177565;"FEMALE";47;"2024-07-15";"16:37:02"
"95765";1127523;"FEMALE";54;"2024-03-14";"17:26:56"
"95771";1169584;"FEMALE";48;"2024-06-21";"18:40:27"
"95784";1177978;"FEMALE";46;"2024-07-16";"13:27:30"
"95795";1178079;"FEMALE";50;"2024-07-16";"14:57:32"
"95796";1178076;"FEMALE";47;"2024-07-16";"14:55:53"
"95805";1177912;"FEMALE";50;"2024-07-16";"12:24:43"
"95808";1178135;"FEMALE";43;"2024-07-16";"15:35:28"
"95816";1178130;"FEMALE";51;"2024-07-16";"15:32:03"
"95821";1178242;"FEMALE";44;"2024-07-16";"17:03:47"
"95837";1100007;"FEMALE";42;"2024-01-25";"12:05:08"
"95867";1177482;"FEMALE";55;"2024-07-15";"15:28:59"
"95875";1178493;"FEMALE";42;"2024-07-17";"10:30:49"
"95884";1178556;"FEMALE";50;"2024-07-17";"12:07:52"
"95888";1178575;"FEMALE";51;"2024-07-17";"12:25:48"
"95902";1178621;"FEMALE";63;"2024-07-17";"13:31:42"
"95914";1178552;"FEMALE";43;"2024-07-17";"12:01:50"
"95915";1102852;"FEMALE";44;"2024-01-29";"18:40:47"
"95920";1136333;"FEMALE";43;"2024-03-30";"01:33:28"
"95938";1177825;"FEMALE";86;"2024-07-16";"10:23:03"
"95946";1176971;"FEMALE";43;"2024-07-14";"15:14:58"
"95958";1141020;"FEMALE";41;"2024-04-06";"17:28:26"
"95963";1178659;"FEMALE";75;"2024-07-17";"14:01:40"
"95965";1179018;"FEMALE";50;"2024-07-17";"18:37:57"
"95966";1178264;"FEMALE";53;"2024-07-16";"17:26:37"
"95973";1178759;"FEMALE";48;"2024-07-17";"15:27:08"
"95978";1165561;"FEMALE";61;"2024-06-12";"08:07:45"
"95989";1108735;"FEMALE";54;"2024-02-10";"17:13:57"
"95993";1179096;"FEMALE";54;"2024-07-17";"21:53:58"
"96004";1151169;"FEMALE";46;"2024-05-01";"20:37:28"
"96005";1179132;"FEMALE";43;"2024-07-18";"00:00:18"
"96025";1179198;"FEMALE";51;"2024-07-18";"10:22:32"
"96034";1178111;"FEMALE";49;"2024-07-16";"15:18:10"
"96048";1179028;"FEMALE";51;"2024-07-17";"18:53:53"
"96061";1135349;"FEMALE";54;"2024-03-29";"09:10:20"
"96063";1179442;"FEMALE";56;"2024-07-18";"14:21:06"
"96067";1171628;"FEMALE";45;"2024-06-27";"18:28:45"
"96075";1157379;"FEMALE";53;"2024-05-17";"16:37:10"
"96078";1142439;"FEMALE";47;"2024-04-08";"19:15:45"
"96085";1179673;"FEMALE";47;"2024-07-18";"16:19:15"
"96090";1179786;"FEMALE";46;"2024-07-18";"17:02:12"
"96096";1177510;"FEMALE";51;"2024-07-15";"15:50:16"
"96098";1178793;"FEMALE";60;"2024-07-17";"15:51:03"
"96102";1179795;"FEMALE";46;"2024-07-18";"17:07:42"
"96105";1087032;"FEMALE";54;"2024-01-05";"18:14:40"
"96110";1179826;"FEMALE";42;"2024-07-18";"17:24:05"
"96113";1179167;"FEMALE";43;"2024-07-18";"08:56:47"
"96127";1179888;"FEMALE";48;"2024-07-18";"18:08:21"
"96134";1176711;"FEMALE";42;"2024-07-13";"23:51:48"
"96137";1176775;"FEMALE";41;"2024-07-14";"10:57:36"
"96140";1179214;"FEMALE";48;"2024-07-18";"10:45:05"
"96142";1108627;"FEMALE";44;"2024-02-10";"14:14:17"
"96145";1179884;"FEMALE";54;"2024-07-18";"18:06:08"
"96151";1092841;"FEMALE";44;"2024-01-15";"14:58:30"
"96158";1180089;"FEMALE";41;"2024-07-19";"09:41:00"
"96176";1180122;"FEMALE";53;"2024-07-19";"10:51:28"
"96193";1122608;"FEMALE";56;"2024-03-04";"21:45:58"
"96242";1179410;"FEMALE";45;"2024-07-18";"14:01:04"
"96243";1178308;"FEMALE";42;"2024-07-16";"18:10:46"
"96245";1143395;"FEMALE";52;"2024-04-10";"18:26:43"
"96288";1144607;"FEMALE";52;"2024-04-12";"14:10:25"
"96303";1180640;"FEMALE";51;"2024-07-20";"18:36:37"
"96319";1087412;"FEMALE";51;"2024-01-06";"14:50:30"
"96320";1165851;"FEMALE";46;"2024-06-12";"20:39:10"
"96325";1163093;"FEMALE";41;"2024-06-06";"15:03:29"
"96336";1180877;"FEMALE";42;"2024-07-21";"15:35:03"
"96342";1180859;"FEMALE";55;"2024-07-21";"15:14:35"
"96396";1181291;"FEMALE";46;"2024-07-22";"15:43:52"
"96405";1180909;"FEMALE";47;"2024-07-21";"16:16:52"
"96412";1181399;"FEMALE";43;"2024-07-22";"17:26:00"
"96431";1110000;"FEMALE";43;"2024-02-12";"23:02:37"
"96432";1181519;"FEMALE";41;"2024-07-22";"21:59:36"
"96474";1181774;"FEMALE";46;"2024-07-23";"14:58:41"
"96492";1178507;"FEMALE";48;"2024-07-17";"10:55:34"
"96495";1181889;"FEMALE";50;"2024-07-23";"16:51:11"
"96499";1176270;"FEMALE";51;"2024-07-12";"20:03:16"
"96500";1181810;"FEMALE";50;"2024-07-23";"15:31:05"
"96503";1137419;"FEMALE";48;"2024-03-31";"11:59:33"
"96508";1159732;"FEMALE";47;"2024-05-24";"23:48:19"
"96526";1181696;"FEMALE";53;"2024-07-23";"12:48:42"
"96528";1182017;"FEMALE";55;"2024-07-23";"23:18:45"
"96532";1181205;"FEMALE";50;"2024-07-22";"13:42:46"
"96537";1156509;"FEMALE";74;"2024-05-14";"20:50:02"
"96538";1181963;"FEMALE";43;"2024-07-23";"18:55:37"
"96542";1175040;"FEMALE";53;"2024-07-09";"12:29:14"
"96576";1136645;"FEMALE";44;"2024-03-30";"13:32:36"
"96591";1182359;"FEMALE";56;"2024-07-24";"22:00:40"
"96595";1174436;"FEMALE";41;"2024-07-07";"14:03:42"
"96610";1182490;"FEMALE";45;"2024-07-25";"11:52:06"
"96624";1173634;"FEMALE";72;"2024-07-04";"16:49:42"
"96629";1182661;"FEMALE";50;"2024-07-25";"15:10:16"
"96630";1182656;"FEMALE";70;"2024-07-25";"15:07:33"
"96636";1182619;"FEMALE";47;"2024-07-25";"14:37:54"
"96638";1182691;"FEMALE";59;"2024-07-25";"15:32:57"
"96641";1182699;"FEMALE";66;"2024-07-25";"15:42:28"
"96642";1182710;"FEMALE";76;"2024-07-25";"15:47:04"
"96656";1182735;"FEMALE";53;"2024-07-25";"16:06:20"
"96658";1182830;"FEMALE";43;"2024-07-25";"17:18:22"
"96671";1178516;"FEMALE";49;"2024-07-17";"11:07:18"
"96673";1105857;"FEMALE";45;"2024-02-05";"16:18:34"
"96686";1182888;"FEMALE";49;"2024-07-25";"18:05:21"
"96688";1182958;"FEMALE";45;"2024-07-25";"20:04:33"
"96691";1182980;"FEMALE";43;"2024-07-25";"21:10:55"
"96704";1183032;"FEMALE";74;"2024-07-25";"23:25:44"
"96718";1182906;"FEMALE";41;"2024-07-25";"18:23:51"
"96746";1180995;"FEMALE";50;"2024-07-21";"19:38:21"
"96754";1173021;"FEMALE";61;"2024-07-02";"21:23:43"
"96763";1183282;"FEMALE";52;"2024-07-26";"14:29:24"
"96767";1131137;"FEMALE";43;"2024-03-22";"13:26:27"
"96772";1158286;"FEMALE";47;"2024-05-20";"15:09:46"
"96773";1183368;"FEMALE";50;"2024-07-26";"15:39:44"
"96780";1183278;"FEMALE";42;"2024-07-26";"14:26:12"
"96790";1183474;"FEMALE";41;"2024-07-26";"16:49:31"
"96792";1182901;"FEMALE";43;"2024-07-25";"18:15:52"
"96826";1183616;"FEMALE";55;"2024-07-26";"20:19:57"
"96831";1144066;"FEMALE";42;"2024-04-11";"15:34:33"
"96870";1183504;"FEMALE";41;"2024-07-26";"17:13:43"
"96882";1206216;"FEMALE";49;"2024-09-13";"14:02:41"
"96884";1107207;"FEMALE";46;"2024-02-07";"18:12:55"
"96886";1207222;"FEMALE";49;"2024-09-14";"17:07:36"
"96894";1207002;"FEMALE";45;"2024-09-14";"14:42:41"
"96914";1206973;"FEMALE";53;"2024-09-14";"14:29:21"
"96954";1207448;"FEMALE";43;"2024-09-15";"01:03:30"
"96963";1090837;"FEMALE";42;"2024-01-12";"14:06:47"
"96965";1130697;"FEMALE";50;"2024-03-21";"14:34:41"
"96975";1207578;"FEMALE";48;"2024-09-15";"11:11:53"
"96983";1207292;"FEMALE";46;"2024-09-14";"18:00:33"
"96990";1184435;"FEMALE";54;"2024-07-28";"12:27:01"
"97006";1207646;"FEMALE";43;"2024-09-15";"12:07:44"
"97008";1207670;"FEMALE";50;"2024-09-15";"12:31:25"
"97012";1207522;"FEMALE";46;"2024-09-15";"10:15:32"
"97030";1207974;"FEMALE";41;"2024-09-15";"15:26:47"
"97047";1099488;"FEMALE";46;"2024-01-24";"18:54:01"
"97063";1208040;"FEMALE";42;"2024-09-15";"15:55:32"
"97100";1185682;"FEMALE";57;"2024-07-31";"17:00:31"
"97113";1196497;"FEMALE";41;"2024-08-25";"17:29:10"
"97114";1208230;"FEMALE";59;"2024-09-15";"17:22:26"
"97133";1206678;"FEMALE";54;"2024-09-14";"09:41:16"
"97190";1203336;"FEMALE";43;"2024-09-08";"15:32:30"
"97217";1208946;"FEMALE";45;"2024-09-16";"16:35:21"
"97229";1207101;"FEMALE";44;"2024-09-14";"15:49:44"
"97241";1208073;"FEMALE";46;"2024-09-15";"16:09:26"
"97242";1207792;"FEMALE";55;"2024-09-15";"13:45:30"
"97287";1209533;"FEMALE";44;"2024-09-17";"12:40:18"
"97310";1209466;"FEMALE";46;"2024-09-17";"11:13:15"
"97337";1209788;"FEMALE";80;"2024-09-17";"18:02:24"
"97339";1209595;"FEMALE";45;"2024-09-17";"13:48:31"
"97351";1209476;"FEMALE";54;"2024-09-17";"11:26:00"
"97377";1209999;"FEMALE";58;"2024-09-18";"08:33:34"
"97391";1209693;"FEMALE";69;"2024-09-17";"15:50:07"
"97406";1210122;"FEMALE";58;"2024-09-18";"12:08:03"
"97411";1210231;"FEMALE";50;"2024-09-18";"14:16:51"
"97414";1210249;"FEMALE";54;"2024-09-18";"14:41:49"
"97425";1210324;"FEMALE";43;"2024-09-18";"16:11:23"
"97441";1176876;"FEMALE";52;"2024-07-14";"13:47:42"
"97442";1105214;"FEMALE";47;"2024-02-04";"14:38:28"
"97450";1210561;"FEMALE";69;"2024-09-18";"22:34:35"
"97454";1210029;"FEMALE";42;"2024-09-18";"09:54:47"
"97466";1210257;"FEMALE";48;"2024-09-18";"14:48:01"
"97479";1111131;"FEMALE";59;"2024-02-14";"13:00:22"
"97513";1210181;"FEMALE";60;"2024-09-18";"13:23:10"
"97525";1155145;"FEMALE";45;"2024-05-09";"23:55:15"
"97531";1179885;"FEMALE";45;"2024-07-18";"18:06:42"
"97546";1143407;"FEMALE";72;"2024-04-10";"18:41:10"
"97547";1211283;"FEMALE";55;"2024-09-20";"13:41:00"
"97572";1113094;"FEMALE";42;"2024-02-17";"11:29:42"
"97577";1122962;"FEMALE";42;"2024-03-05";"14:18:18"
"97584";1173889;"FEMALE";50;"2024-07-05";"14:48:01"
"97604";1200717;"FEMALE";44;"2024-09-04";"19:51:21"
"97605";1103855;"FEMALE";55;"2024-01-31";"18:25:48"
"97609";1211708;"FEMALE";45;"2024-09-20";"21:16:41"
"97617";1211299;"FEMALE";54;"2024-09-20";"13:58:39"
"97619";1197747;"FEMALE";65;"2024-08-28";"13:47:03"
"97622";1210712;"FEMALE";70;"2024-09-19";"11:24:23"
"97624";1210710;"FEMALE";43;"2024-09-19";"11:23:03"
"97626";1211941;"FEMALE";51;"2024-09-21";"11:47:50"
"97641";1183757;"FEMALE";46;"2024-07-27";"09:55:49"
"97659";1098231;"FEMALE";54;"2024-01-23";"14:20:51"
"97660";1212245;"FEMALE";45;"2024-09-21";"15:32:52"
"97663";1212255;"FEMALE";62;"2024-09-21";"15:38:43"
"97679";1212026;"FEMALE";48;"2024-09-21";"13:03:40"
"97680";1212285;"FEMALE";43;"2024-09-21";"16:05:06"
"97690";1212206;"FEMALE";66;"2024-09-21";"15:06:19"
"97693";1212412;"FEMALE";45;"2024-09-21";"17:32:36"
"97697";1212449;"FEMALE";61;"2024-09-21";"18:07:52"
"97700";1212425;"FEMALE";69;"2024-09-21";"17:48:20"
"97705";1211881;"FEMALE";52;"2024-09-21";"10:44:58"
"97708";1212257;"FEMALE";46;"2024-09-21";"15:40:27"
"97715";1212512;"FEMALE";44;"2024-09-21";"18:46:25"
"97729";1210079;"FEMALE";45;"2024-09-18";"11:02:46"
"97739";1212281;"FEMALE";54;"2024-09-21";"16:03:14"
"97745";1212635;"FEMALE";43;"2024-09-21";"22:32:55"
"97748";1212112;"FEMALE";49;"2024-09-21";"14:07:51"
"97783";1212518;"FEMALE";47;"2024-09-21";"18:51:08"
"97794";1212931;"FEMALE";44;"2024-09-22";"11:14:43"
"97814";1213001;"FEMALE";54;"2024-09-22";"12:40:06"
"97815";1138633;"FEMALE";48;"2024-04-01";"20:53:05"
"97826";1213063;"FEMALE";42;"2024-09-22";"14:02:16"
"97836";1095177;"FEMALE";46;"2024-01-19";"13:11:15"
"97837";1213002;"FEMALE";46;"2024-09-22";"12:40:44"
"97848";1213095;"FEMALE";57;"2024-09-22";"14:29:02"
"97878";1155295;"FEMALE";49;"2024-05-10";"14:10:08"
"97879";1213208;"FEMALE";49;"2024-09-22";"16:42:36"
"97882";1213229;"FEMALE";49;"2024-09-22";"17:13:00"
"97884";1181172;"FEMALE";60;"2024-07-22";"13:01:49"
"97886";1213313;"FEMALE";45;"2024-09-22";"18:33:18"
"97905";1213441;"FEMALE";46;"2024-09-22";"22:49:15"
"97912";1180587;"FEMALE";41;"2024-07-20";"13:35:32"
"97923";1181377;"FEMALE";49;"2024-07-22";"17:05:14"
"97929";1199465;"FEMALE";46;"2024-09-02";"18:19:38"
"97950";1213706;"FEMALE";47;"2024-09-23";"14:19:11"
"97952";1213725;"FEMALE";44;"2024-09-23";"14:36:19"
"97977";1213742;"FEMALE";50;"2024-09-23";"14:44:56"
"97987";1214025;"FEMALE";43;"2024-09-23";"19:03:52"
"98021";1212820;"FEMALE";51;"2024-09-22";"08:48:11"
"98048";1214121;"FEMALE";41;"2024-09-23";"23:09:13"
"98052";1174459;"FEMALE";48;"2024-07-07";"14:32:54"
"98069";1214338;"FEMALE";47;"2024-09-24";"13:15:18"
"98076";1214670;"FEMALE";48;"2024-09-24";"19:14:57"
"98077";1214671;"FEMALE";49;"2024-09-24";"19:15:11"
"98093";1214812;"FEMALE";44;"2024-09-25";"07:30:56"
"98100";1177403;"FEMALE";50;"2024-07-15";"14:04:03"
"98105";1214909;"FEMALE";45;"2024-09-25";"12:32:19"
"98131";1196903;"FEMALE";59;"2024-08-26";"16:51:02"
"98132";1172783;"FEMALE";50;"2024-07-02";"00:15:01"
"98143";1194363;"FEMALE";46;"2024-08-19";"15:06:53"
"98210";1215681;"FEMALE";51;"2024-09-26";"16:18:11"
"98220";1096360;"FEMALE";53;"2024-01-21";"10:01:25"
"98247";1215950;"FEMALE";46;"2024-09-27";"01:00:16"
"98251";1144006;"FEMALE";52;"2024-04-11";"14:20:22"
"98253";1207337;"FEMALE";47;"2024-09-14";"18:46:11"
"98255";1205801;"FEMALE";55;"2024-09-12";"17:27:08"
"98258";1121262;"FEMALE";52;"2024-03-03";"10:10:04"
"98261";1214751;"FEMALE";41;"2024-09-24";"22:32:07"
"98274";1167976;"FEMALE";44;"2024-06-18";"00:09:09"
"98298";1127308;"FEMALE";48;"2024-03-13";"19:12:09"
"98299";1216436;"FEMALE";53;"2024-09-27";"17:54:00"
"98324";1216706;"FEMALE";54;"2024-09-28";"10:45:03"
"98326";1216684;"FEMALE";44;"2024-09-28";"10:04:42"
"98353";1216845;"FEMALE";43;"2024-09-28";"12:51:30"
"98371";1217009;"FEMALE";44;"2024-09-28";"14:56:04"
"98377";1216806;"FEMALE";43;"2024-09-28";"12:22:29"
"98379";1216958;"FEMALE";45;"2024-09-28";"14:22:50"
"98396";1167448;"FEMALE";49;"2024-06-17";"10:20:44"
"98447";1217489;"FEMALE";46;"2024-09-28";"20:49:12"
"98463";1180376;"FEMALE";62;"2024-07-19";"17:19:57"
"98466";1217335;"FEMALE";44;"2024-09-28";"18:02:01"
"98467";1096656;"FEMALE";47;"2024-01-21";"15:21:53"
"98485";1210509;"FEMALE";48;"2024-09-18";"20:18:14"
"98492";1147091;"FEMALE";49;"2024-04-20";"15:22:08"
"98520";1204171;"FEMALE";57;"2024-09-09";"15:21:03"
"98535";1217882;"FEMALE";53;"2024-09-29";"12:40:07"
"98538";1218186;"FEMALE";88;"2024-09-29";"15:17:32"
"98542";1216350;"FEMALE";42;"2024-09-27";"16:33:50"
"98543";1217742;"FEMALE";44;"2024-09-29";"10:43:08"
"98552";1218245;"FEMALE";44;"2024-09-29";"15:46:57"
"98562";1218212;"FEMALE";71;"2024-09-29";"15:31:52"
"98566";1209683;"FEMALE";62;"2024-09-17";"15:41:55"
"98569";1217856;"FEMALE";47;"2024-09-29";"12:23:40"
"98578";1218127;"FEMALE";53;"2024-09-29";"14:49:24"
"98581";1217935;"FEMALE";65;"2024-09-29";"13:16:21"
"98589";1207191;"FEMALE";43;"2024-09-14";"16:42:53"
"98594";1167346;"FEMALE";50;"2024-06-16";"18:57:44"
"98634";1200698;"FEMALE";44;"2024-09-04";"19:15:33"
"98660";1218302;"FEMALE";57;"2024-09-29";"16:10:27"
"98703";1218652;"FEMALE";51;"2024-09-29";"19:37:52"
"98705";1093943;"FEMALE";44;"2024-01-17";"13:38:34"
"98709";1204748;"FEMALE";53;"2024-09-10";"20:00:09"
"98724";1154587;"FEMALE";59;"2024-05-09";"14:54:02"
"98730";1217282;"FEMALE";53;"2024-09-28";"17:31:29"
"98759";1218394;"FEMALE";52;"2024-09-29";"16:51:29"
"98767";1194105;"FEMALE";47;"2024-08-18";"17:39:55"
"98780";1177895;"FEMALE";50;"2024-07-16";"12:07:40"
"98781";1212450;"FEMALE";42;"2024-09-21";"18:09:23"
"98788";1219411;"FEMALE";45;"2024-10-01";"07:46:01"
"98792";1217774;"FEMALE";59;"2024-09-29";"11:15:30"
"98810";1188617;"FEMALE";42;"2024-08-07";"01:19:39"
"98840";1219517;"FEMALE";67;"2024-10-01";"11:26:43"
"98843";1163150;"FEMALE";46;"2024-06-06";"16:56:25"
"98853";1143835;"FEMALE";42;"2024-04-11";"11:10:57"
"98882";1215717;"FEMALE";48;"2024-09-26";"16:52:39"
"98885";1219842;"FEMALE";93;"2024-10-01";"18:12:58"
"98895";1219980;"FEMALE";44;"2024-10-01";"21:33:13"
"98905";1216428;"FEMALE";57;"2024-09-27";"17:48:24"
"98910";1202160;"FEMALE";48;"2024-09-07";"12:53:11"
"98920";1183353;"FEMALE";55;"2024-07-26";"15:28:50"
"98948";1220082;"FEMALE";43;"2024-10-02";"09:05:59"
"98951";1164272;"FEMALE";51;"2024-06-09";"12:37:27"
"98958";1175682;"FEMALE";58;"2024-07-11";"13:01:52"
"98963";1186497;"FEMALE";45;"2024-08-02";"13:48:23"
"98980";1089000;"FEMALE";58;"2024-01-09";"11:00:39"
"99001";1195884;"FEMALE";59;"2024-08-24";"14:30:02"
